title,tags,url,time,label
confiante retomada aereas agora inclui azul carteira acoes julho,"['Ações', 'Ágora Investimentos', 'Azul', 'B3', 'C&A', 'Carteira Recomendada', 'Cesp', 'Comprar ou vender?', 'Empresas', 'Itaúsa', 'Petrobras', 'Suzano', 'Usiminas', 'Vale', 'Weg']",https://www.moneytimes.com.br/confiante-com-retomada-das-aereas-agora-inclui-azul-na-carteira-de-acoes-para-julho/,14:49:00,1
reforma tributaria tira sossego ibovespa acoes shoppings,"['Ações', 'Banco Inter', 'BR Distribuidora', 'BR Malls', 'Bradesco', 'Brasil', 'Braskem', 'BRF', 'Empresas', 'Ibovespa', 'Iguatemi', 'Itaú Unibanco', 'JCP', 'Multiplan', 'Petrobras', 'Política', 'Reforma Tributária', 'Reuters', 'Shoppings', 'Units', 'Vale']",https://www.moneytimes.com.br/reforma-tributaria-tira-sossego-do-ibovespa-e-de-acoes-de-shoppings/,12:25:00,1
ganho cambial equilibra alta petroleo importadores querem gasolina cara,"['Agro Times', 'Combustíveis', 'Diesel', 'Gasolina', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/ganho-cambial-nao-equilibra-mais-a-alta-do-petroleo-e-importadores-querem-gasolina-mais-cara/,13:07:00,1
petrobras fecha <NUM> contratos tubos flexiveis baker hughes,[],https://www.moneytimes.com.br/petrobras-fecha-2-contratos-de-tubos-flexiveis-com-baker-hughes/,13:42:00,1
oferta secundaria br distribuidora pode <NUM> maior desde <NUM>,"['Bloomberg', 'BR Distribuidora', 'Empresas', 'Ofertas de ações', 'Petrobras']",https://www.moneytimes.com.br/oferta-secundaria-da-br-distribuidora-pode-ser-a-2a-maior-desde-1990/,16:49:00,1
empresas commodities destaque carteira recomendada acoes toro julho,"['Ações', 'B3', 'Banco Inter', 'Carteira Recomendada', 'Comprar ou vender?', 'CSN', 'Empresas', 'Klabin', 'Magazine Luiza', 'Marfrig', 'Marisa', 'Petrobras', 'Toro Investimentos', 'Totvs', 'Usiminas']",https://www.moneytimes.com.br/empresas-de-commodities-sao-destaque-na-carteira-recomendada-de-acoes-da-toro-para-julho/,18:00:00,1
dados desemprego jogam balde agua fria ibovespa,"['Ações', 'Banco Inter', 'Bradesco', 'Brasil', 'CCR', 'CVC Brasil', 'Edp', 'Empresas', 'Energisa', 'IBGE', 'Itaú Unibanco', 'Magazine Luiza', 'Mercados', 'Petrobras', 'Reuters', 'Vale', 'Wall Street']",https://www.moneytimes.com.br/dados-do-desemprego-joga-balde-de-agua-fria-em-ibovespa/,12:23:00,1
ibovespa cai <NUM> cento perde <NUM> mil pontos br distribuidora brdt3 liderando altas,"['Especialistas', 'Ibovespa', 'Petrobras (PETR4)', 'Petróleo', 'PetroRio (PRIO3)', 'Vibra Energia (VBBR3)']",https://www.suno.com.br/noticias/ibovespa-petroleo-br-distribuidora-petrobras-petr4-01072021/,14:05:00,0
ibovespa perde folego recuo vale br distribuidora destaque positivo,"['Ações', 'AstraZeneca', 'BR Distribuidora', 'Empresas', 'Ibovespa', 'Iguatemi', 'Itaú BBA', 'Mercados', 'Ministério da Saúde', 'Multiplan', 'Petrobras', 'Reuters', 'Usiminas', 'Vacinas', 'Vale']",https://www.moneytimes.com.br/ibovespa-perde-folego-com-recuo-de-vale-e-br-distribuidora-e-destaque-positivo/,11:46:00,0
ibovespa via vvar3 lidera altas junho confira <NUM> acoes subiram,"['Banco Inter (BIDI11/BIDI4/BIDI3)', 'CVC (CVCB3)', 'Especiais', 'Ibovespa', 'PETR3', 'Petrobras (PETR4)', 'Via Varejo (VVAR3)']",https://www.suno.com.br/noticias/ibovespa-acoes-maiores-altas-junho-2021-vvar3/,15:12:00,0
exxon repsol querem explorar costa colombia diz ministro,"['Alemanha', 'Bloomberg', 'Brasil', 'Colômbia', 'Combustíveis', 'Commodities', 'Empresas', 'Europa', 'Exxon Mobil', 'Internacional', 'Iván Duque', 'Petrobras', 'Petróleo', 'Shell']",https://www.moneytimes.com.br/exxon-e-repsol-querem-explorar-costa-da-colombia-diz-ministro/,15:04:00,0
carteira recomendada mycap ganha <NUM> novas acoes julho,"['Ações', 'B3', 'Carteira Recomendada', 'Comprar ou vender?', 'CSN', 'Empresas', 'Itaúsa', 'Klabin', 'Locaweb', 'Log-In', 'Lojas Americanas', 'Magazine Luiza', 'MyCap', 'Petrobras', 'Sequoia']",https://www.moneytimes.com.br/carteira-recomendada-da-mycap-ganha-4-novas-acoes-em-julho/,11:12:00,0
ibovespa fecha deslocado exterior baixa <NUM> cento br distribuidora brdt3 dispara <NUM> cento,"['Especialistas', 'Ibovespa', 'Iguatemi (IGTA3)', 'Multiplan (MULT3)', 'PETR3', 'Petrobras (PETR4)', 'PetroRio (PRIO3)', 'Vibra Energia (VBBR3)']",https://www.suno.com.br/noticias/ibovespa-deslocado-baixa-br-distribuidora-brdt3-dispara/,17:49:00,0
ibovespa fecha queda receios sobre cena politica,"['B3', 'BR Distribuidora', 'BR Malls', 'Bradesco', 'Ibovespa', 'Iguatemi', 'Itaú Unibanco', 'Mercados', 'Multiplan', 'Petrobras', 'Reuters', 'Usiminas', 'Vale']",https://www.moneytimes.com.br/ibovespa-fecha-em-queda-com-receios-sobre-cena-politica/,17:10:00,0
<NUM> melhores acoes dividendos investir julho segundo santander,"['Ações', 'Alupar', 'BR Distribuidora', 'Carteira Recomendada', 'Comprar ou vender?', 'Cyrela', 'Dividendos', 'Empresas', 'Engie Brasil', 'Itaúsa', 'Petrobras', 'Santander', 'Vale', 'Vivo']",https://www.moneytimes.com.br/5-melhores-acoes-em-dividendos-para-investir-em-julho-segundo-santander/,17:47:00,0
destaques empresas magazine luiza mglu3 petrobras petr4 hapvida hapv3,"['destaques de empresas', 'Hapvida (HAPV3)', 'Magazine Luiza (MGLU3)', 'Petrobras (PETR4)', 'Vibra Energia (VBBR3)']",https://www.suno.com.br/noticias/destaques-de-empresas-magazine-luiza-mglu3-petrobras-petr4-hapvida-hapv3/,10:21:00,0
ibovespa avanca <NUM> cento caminha encerrar semana estavel magazine luiza mglu3 sobe,"['Economia', 'Especialistas', 'Ibovespa', 'Magazine Luiza (MGLU3)', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/ibovespa-alta-economia-magazine-luiza-mglu3-02072021/,14:09:00,0
ibovespa sobe <NUM> cento exterior magazine luiza mglu3 lidera altas,"['Especialistas', 'Ibovespa', 'Magazine Luiza (MGLU3)', 'Petrobras (PETR4)', 'PetroRio (PRIO3)', 'Ultrapar (UGPA3)']",https://www.suno.com.br/noticias/ibovespa-sobe-exterior-magazine-luiza-mglu3-lidera/,17:48:00,0
ceo br ve caminho favoravel privatizacoes via mercado capitais,"['BR Distribuidora', 'Brasil', 'Combustíveis', 'Eletrobras', 'Empresas', 'Petrobras', 'Reuters']",https://www.moneytimes.com.br/ceo-da-br-ve-caminho-favoravel-com-privatizacoes-via-mercado-de-capitais/,10:47:00,0
oceanpact assina contrato petrobras <NUM> mi prestar servico ancoragem,"['Empresas', 'OceanPact', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/oceanpact-assina-contrato-com-petrobras-de-r-154-mi-para-prestar-servico-de-ancoragem/,09:55:00,0
ibovespa sobe sinais retomada cada vez evidentes magazine luiza btg saltam,"['Ações', 'B2W', 'BR Distribuidora', 'Bradesco', 'BTG Pactual', 'Empresas', 'Ibovespa', 'Itaú Unibanco', 'JSL', 'Mercados', 'Petrobras', 'Reuters', 'Rumo', 'Tegma', 'Ultrapar', 'Vale', 'Via Varejo']",https://www.moneytimes.com.br/ibovespa-sobe-com-sinais-de-retomada-cada-vez-mais-evidentes-magazine-luiza-e-btg-saltam/,12:16:00,0
jbs csn entram carteira acoes julho warren brasilagro bradesco saem,"['Ações', 'Agro Times', 'Aliansce', 'BTG Pactual', 'Carteira Recomendada', 'Comprar ou vender?', 'CSN', 'Empresas', 'Eneva', 'JBS', 'Lojas Americanas', 'Pão de Açúcar', 'Petrobras', 'Vale', 'Vamos', 'Warren']",https://www.moneytimes.com.br/jbs-e-csn-entram-na-carteira-de-acoes-de-julho-da-warren-brasilagro-e-bradesco-saem/,11:02:00,0
etanol supera pressao espera altas futuras oferta menor precisa apoio gasolina,"['Açúcar', 'Agro Times', 'Agronegócio', 'Etanol', 'Gasolina', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/etanol-supera-pressao-e-espera-altas-futuras-por-oferta-menor-mas-precisa-de-apoio-da-gasolina/,14:54:00,0
brasil ve boom negocios fusoes aquisicoes puxados energia varejo saude,"['América Latina', 'Brasil', 'BTG Pactual', 'Cedae', 'Citi', 'Cosan', 'Economia', 'Empresas', 'Energia Elétrica', 'Fintech', 'Fusões & Aquisições', 'Hapvida', 'IPO', 'Itaú BBA', 'NotreDame', 'Nubank', 'Petrobras', 'PIB', 'Raízen', 'Reuters', 'Saúde', 'Shell', 'Warren Buffett']",https://www.moneytimes.com.br/brasil-ve-boom-em-negocios-de-fusoes-e-aquisicoes-puxados-por-energia-varejo-e-saude/,14:05:00,0
ibovespa fecha alta dados eua reverte perda semana,"['B2W', 'BR Distribuidora', 'Bradesco', 'BTG Pactual', 'Ibovespa', 'Itaú Unibanco', 'JSL', 'Klabin', 'Magazine Luiza', 'Mercados', 'Petrobras', 'Reuters', 'Suzano', 'Tegma', 'Ultrapar', 'Vale', 'Via Varejo', 'Wall Street']",https://www.moneytimes.com.br/ibovespa-fecha-em-alta-com-dados-dos-eua-e-reverte-perda-na-semana/,17:07:00,0
ibovespa cai <NUM> cento dia baixa liquidez ambev abev3 sobe <NUM> cento,"['AMBEV (ABEV3)', 'Especialistas', 'Ibovespa', 'Locaweb (LWSA3)', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/ibovespa-cai-baixa-liquidez-ambev-abev3-sobe/,17:49:00,0
petrobras eleva diesel <NUM> cento gasolina <NUM> cento glp sobe,"['Combustíveis', 'Diesel', 'Empresas', 'Gasolina', 'General Silva e Luna', 'Indústria', 'Petrobras', 'Petróleo', 'Reuters']",https://www.moneytimes.com.br/petrobras-eleva-diesel-em-37-e-gasolina-em-63-e-glp-tambem-sobe/,15:42:00,0
petrobras petr4 anuncia aumento gasolina diesel gas cozinha,['Petrobras (PETR4)'],https://www.suno.com.br/noticias/petrobras-petr4-gasolina-diesel-gas/,15:58:00,0
petrobras petr4 eleva preco litro gasolina <NUM> cento diesel <NUM> cento,"['diesel', 'Gasolina', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/petrobras-petr4-eleva-preco-do-litro-da-gasolina-diesel/,15:30:00,0
ibovespa fecha queda blue chips sessao wall street,"['Ambev', 'Bradesco', 'Braskem', 'CSN', 'EUA', 'Grendene', 'Ibovespa', 'Itaú Unibanco', 'Locaweb', 'Mercados', 'Petrobras', 'Reuters', 'Totvs', 'Vale']",https://www.moneytimes.com.br/ibovespa-fecha-em-queda-com-blue-chips-em-sessao-sem-wall-st/,17:11:00,0
as <NUM> acoes favoritas <NUM> analistas julho finalmente decolar,"['Ações', 'Ágora Investimentos', 'Ativa Investimentos', 'B3', 'Banco Safra', 'BB Investimentos', 'Benndorf', 'Bradesco', 'BTG Pactual', 'Carteira Recomendada', 'CCR', 'CM Capital', 'Comprar ou vender?', 'Easynvest', 'Eleven Financial', 'Elite', 'Empiricus Research', 'Empresas', 'Fundos de Investimento', 'Genial Investimentos', 'Guide Investimentos', 'Instagram', 'Inter Research', 'Inversa', 'Investimentos', 'Klabin', 'Magazine Luiza', 'Mercados', 'Mirae Asset', 'Modal', 'Multiplan', 'MyCap', 'Nova Futura', 'Petrobras', 'Planner', ""Rede D'Or"", 'Renda Variável', 'Santander', 'Singulare', 'Terra Investimentos', 'Toro Investimentos', 'Vale', 'Via Varejo', 'Warren', 'XP Investimentos']",https://www.moneytimes.com.br/as-11-acoes-favoritas-de-26-analistas-para-julho-finalmente-decolar/,16:49:00,0
china perde espaco brasil carteira global banco safra julho,"['Ações', 'Alphabet', 'Amazon', 'Banco Safra', ""BDR's"", 'Carteira Recomendada', 'China', 'Comprar ou vender?', 'Empresas', 'ETF', 'Fundos de Investimento', 'Fundos Imobiliários', 'Goldman Sachs', 'Google', 'Instagram', 'Investimentos', 'Itaú Unibanco', 'Klabin', 'Lojas Renner', 'Mercados', 'Petrobras', ""Rede D'Or"", 'Renda Variável', 'Units', 'Walt Disney']",https://www.moneytimes.com.br/china-perde-espaco-para-brasil-em-carteira-global-do-banco-safra-para-julho/,09:32:00,0
ibovespa cai petrobras bancos remando contra,"['Ações', 'Bradesco', 'Empresas', 'EUA', 'Grendene', 'Ibovespa', 'Iguatemi', 'Itaú Unibanco', 'Locaweb', 'Mercados', 'Petrobras', 'Reuters', 'Totvs', 'Vale', 'Wall Street']",https://www.moneytimes.com.br/ibovespa-cai-com-petrobras-e-bancos-remando-contra/,11:26:00,0
mesmo repasse demore ajuda gasolina cara pega etanol momento positivo,"['Agro Times', 'Agronegócio', 'Etanol', 'Gasolina', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/mesmo-que-repasse-demore-ajuda-da-gasolina-mais-cara-pega-o-etanol-em-momento-mais-positivo/,14:20:00,0
petrobras petr4 faz <NUM> aquisicao sismica tecnologia obn parque baleias,['Petrobras (PETR4)'],https://www.suno.com.br/noticias/petrobras-petr4-faz-1a-aquisicao-sismica-parque-das-baleias/,12:41:00,0
ibovespa fecha queda <NUM> cento aversao risco global petrobras petr4 afunda <NUM> cento,"['Azul', 'AZUL4', 'Bradespar (BRAP3/BRAP4)', 'CVC (CVCB3)', 'Especialistas', 'Gol Linhas Aéreas (GOLL11/GOLL4)', 'Ibovespa', 'Petrobras (PETR4)', 'PetroRio (PRIO3)', 'Vale (VALE3)']",https://www.suno.com.br/noticias/ibovespa-cai-aversao-risco-petrobras-petr4-afunda/,17:46:00,0
ibovespa abre queda apos reajuste petrobras petr4,"['CCR (CCRO3)', 'Especialistas', 'Gol Linhas Aéreas (GOLL11/GOLL4)', 'Ibovespa', 'PETR3', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/ibovespa-abre-queda-reajuste-petrobras-petr4-06072021/,10:47:00,0
ibovespa oscila pouco abertura,"['Ações', 'BR Distribuidora', 'Bradesco', 'Brasil', 'Cogna', 'Cyrela', 'Empresas', 'Ibovespa', 'Itaú Unibanco', 'Mercados', 'Petrobras', 'Reuters', 'Vale', 'Yduqs']",https://www.moneytimes.com.br/ibovespa-oscila-pouco-na-abertura/,10:12:00,0
petrobras fecha queda <NUM> cento apos forte recuo precos petroleo,"['Ações', 'Commodities', 'Mercados', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-fecha-em-queda-de-4-apos-forte-recuo-nos-precos-do-petroleo/,17:47:00,0
ibovespa fecha queda <NUM> cento tombo petrobras,"['Azul', 'Bradesco', 'BTG Pactual', 'CSN', 'CVC Brasil', 'Gol', 'Ibovespa', 'Itaú Unibanco', 'Mercados', 'Petrobras', 'Petróleo', 'PetroRio', 'Reuters', 'Vale']",https://www.moneytimes.com.br/ibovespa-fecha-em-queda-de-mais-de-1-com-tombo-em-petrobras/,17:24:00,0
ibovespa cai noticiario politico variante covidmenos <NUM> brasil,"['Bolsa de Valores de São Paulo (B3)', 'Comissão Parlamentar de Inquérito (CPI)', 'Correios', 'Especialistas', 'Ibovespa', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/ibovespa-queda-petroleo-variante-covid-cpi-06072021/,14:08:00,0
br distribuidora acao barata empresa eficiente aponta ubs,"['BR Distribuidora', 'Combustíveis', 'Comprar ou vender?', 'Gasolina', 'Petrobras', 'Petróleo', 'Setor Elétrico', 'UBS', 'Wilson Ferreira Júnior']",https://www.moneytimes.com.br/br-distribuidora-acao-esta-barata-e-empresa-mais-eficiente-aponta-ubs/,16:03:00,0
credit suisse eleva <NUM> cento estimativa inflacao <NUM>,"['Bancos', 'Combustíveis', 'Credit Suisse', 'Economia', 'Empresas', 'Inflação', 'IPCA', 'Petrobras', 'Reuters']",https://www.moneytimes.com.br/credit-suisse-eleva-a-69-estimativa-de-inflacao-para-2021/,12:20:00,0
br distribuidora brdt3 empresa energia diz wilson ferreira junior,"['PETR3', 'Petrobras (PETR4)', 'Vibra Energia (VBBR3)', 'Wilson Ferreira Junior']",https://www.suno.com.br/noticias/br-distribuidora-brdt3-sera-empresa-energia-ferreira-junior/,16:30:00,0
petrobras petr4 assina contrato petromais venda ativos alagoas,"['Agências', 'ANP', 'PETR3', 'Petrobras (PETR4)', 'Petróleo', 'pré-sal']",https://www.suno.com.br/noticias/petrobras-petr4-venda-ativos-alagoas/,12:39:00,0
o timaco acoes fundos bdrs golear ibovespa julho tirados <NUM> carteiras,"['Ações', 'Aeris', 'Ágora Investimentos', 'Alphabet', 'Ativa Investimentos', 'B3', 'Banco Inter', 'Banco Safra', 'BB Investimentos', 'BB Seguridade', ""BDR's"", 'Benndorf', 'Bresco Logística', 'BTG Pactual', 'Carteira Money Times', 'Carteira Recomendada', 'CM Capital', 'Comprar ou vender?', 'Dividendos', 'Easynvest', 'Eleven Financial', 'Elite', 'Empiricus Research', 'Empresas', 'Ferbasa', 'Fundos de Investimento', 'Fundos Imobiliários', 'Genial Investimentos', 'Google', 'Guide Investimentos', 'Instagram', 'Inter Research', 'Inversa', 'Investimentos', 'JPMorgan', 'Mercados', 'Mirae Asset', 'Modal', 'MyCap', 'Nova Futura', 'Petrobras', 'Petz', 'Planner', 'Renda Fixa', 'Renda Variável', 'Santander', 'Singulare', 'Small caps', 'Taesa', 'Terra Investimentos', 'Toro Investimentos', 'Vale', 'Vivo', 'Warren', 'XP Investimentos']",https://www.moneytimes.com.br/o-timaco-de-acoes-fundos-e-bdrs-para-golear-o-ibovespa-em-julho-tirados-de-84-carteiras/,15:16:00,0
ibovespa ensaia recuperacao enquanto aguarda ata federal reserve,"['Ações', 'Bradesco', 'Brasil', 'CSN', 'Empresas', 'EUA', 'Federal Reserve', 'Ibovespa', 'Itaú Unibanco', 'Locaweb', 'Magazine Luiza', 'Mercados', 'Petrobras', 'PetroRio', 'Reuters', 'Vale']",https://www.moneytimes.com.br/ibovespa-tem-oscilacao-discreta-com-mercado-no-aguardo-da-ata-do-federal-reserve/,10:35:00,0
ibovespa engata forte alta recuperando terreno espera ata fed banco inter bidi11 cai <NUM> cento,"['Bolsa de Valores de São Paulo (B3)', 'Economia', 'Especialistas', 'Federal Reserve (FED)', 'Ibovespa', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/ibovespa-alta-fed-economia-petrobras-petr4-varejo-07072021/,14:06:00,0
plataforma petrobras pmenos <NUM> tornamenos <NUM> exportar gas buzios continente,"['Brasil', 'Empresas', 'Exportações', 'Gás', 'Petrobras', 'Reuters']",https://www.moneytimes.com.br/plataforma-da-petrobras-p-76-torna-se-a-2a-a-exportar-gas-de-buzios-ao-continente/,17:58:00,0
ibovespa abre alta apos novos dados varejo magalu mglu3 sobe <NUM> cento,"['Especialistas', 'Ibovespa', 'Ibovespa futuro', 'Magazine Luiza (MGLU3)', 'PETR3', 'Petrobras (PETR4)', 'Vibra Energia (VBBR3)']",https://www.suno.com.br/noticias/ibovespa-dados-varejo-magazine-luiza-magalu-mglu3/,10:48:00,0
minoritarios petrobras indicam nomes conselho administracao,"['Combustíveis', 'Empresas', 'Governança Corporativa', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/minoritarios-da-petrobras-indicam-nomes-para-conselho-de-administracao/,10:48:00,0
petrobras petr4 precisa acompanhar precos internacionais diz mourao,"['comercio exterior', 'Especialistas', 'Hamilton Mourão', 'Petrobras (PETR4)', 'Petróleo']",https://www.suno.com.br/noticias/petrobras-petr4-precos-internacionais-mourao/,13:02:00,0
alta precos petrobras demonstra criterio <NUM> cento tecnico diz luna,"['Combustíveis', 'Empresas', 'General Silva e Luna', 'Inflação', 'Jair Bolsonaro', 'Opep', 'Petrobras', 'Petróleo', 'Política', 'Reuters']",https://www.moneytimes.com.br/alta-de-precos-da-petrobras-demonstra-criterio-100-tecnico-diz-luna/,18:13:00,0
ibovespa fecha alta apos ata fed,"['Banco Inter', 'Bradesco', 'CSN', 'EUA', 'Federal Reserve', 'Ibovespa', 'Itaú Unibanco', 'Localiza', 'Magazine Luiza', 'Mercados', 'Petrobras', 'PetroRio', 'Reuters', 'Unidas', 'Vale']",https://www.moneytimes.com.br/ibovespa-fecha-em-alta-apos-ata-do-fed/,17:27:00,0
3r petroleum atual preco acao mostra cautela exagerada mercado,"['3R Petroleum', 'Ações', 'BTG Pactual', 'Commodities', 'Comprar ou vender?', 'Empresas', 'Instagram', 'Investimentos', 'Mercados', 'Petrobras', 'Petróleo', 'Renda Variável']",https://www.moneytimes.com.br/3r-petroleum-atual-preco-da-acao-mostra-cautela-exagerada-do-mercado/,16:03:00,1
ibovespa fecha queda acumula perda semana exterior cena politica,"['Ações', 'BR Distribuidora', 'Coronavírus', 'CVC Brasil', 'Ibovespa', 'Mercados', 'Natura', 'Petrobras', 'Qualicorp', 'Reuters', 'Rumo', 'Wall Street']",https://www.moneytimes.com.br/ibovespa-fecha-em-queda-e-acumula-perda-na-semana-com-exterior-e-cena-politica/,17:12:00,1
ibovespa futuro recua aversao risco externa cena politica tumultuada,"['Ásia', 'Azul', 'Bradesco', 'Brasil', 'BTG Pactual', 'Coronavírus', 'CSN', 'CVC Brasil', 'Empresas', 'Europa', 'Exportações', 'Gol', 'Internacional', 'Itaú Unibanco', 'Mercados', 'Petrobras', 'Reuters', 'Vale']",https://www.moneytimes.com.br/ibovespa-futuro-recua-com-aversao-a-risco-externa-e-cena-politica-tumultuada/,10:00:00,1
petrobras assina acordo coparticipacao campo itapu ppsa,"['ANP', 'Biocombustível', 'Combustíveis', 'Empresas', 'Petrobras', 'Petróleo', 'Pré-Sal', 'Reuters']",https://www.moneytimes.com.br/petrobras-assina-acordo-de-coparticipacao-do-campo-de-itapu-com-ppsa/,09:51:00,1
ibovespa avanca puxado vale apos semana negativa embraer sobe,"['Ações', 'BRF', 'Carrefour', 'Cosan', 'CVC Brasil', 'Embraer', 'Empresas', 'Ibovespa', 'JBS', 'JHSF', 'Marfrig', 'Mercados', 'Pão de Açúcar', 'Petrobras', 'PetroRio', 'Reuters', 'Vale']",https://www.moneytimes.com.br/ibovespa-avanca-puxado-por-vale-apos-semana-negativa-e-embraer-sobe/,12:38:00,1
com aval ny ibovespa avanca sessao ajustes apos feriado,"['B3', 'Banco Inter', 'Bradesco', 'Burger King', 'Carrefour', 'Cosan', 'CSN', 'CVC Brasil', 'Embraer', 'Ibovespa', 'Itaú Unibanco', 'JHSF', 'Mercados', 'Petrobras', 'PetroRio', 'Reuters', 'Vale', 'Wall Street']",https://www.moneytimes.com.br/com-aval-de-ny-ibovespa-avanca-em-sessao-de-ajustes-apos-feriado/,18:02:00,1
petrobras petr4 fecha acordo coparticipacao campo itapu premenos sal petroleo,"['3R Petroleum (RRRP3)', 'Agências', 'Comissão de Valores Mobiliários (CVM)', 'PETR3', 'Petrobras (PETR4)', 'Petróleo', 'pré-sal']",https://www.suno.com.br/noticias/petrobras-petr4-acordo-coparticipacao-itapu-ppsa-pre-sal/,14:45:00,1
petrobras petr4 fecha venda campo papamenos terra 3r petroleum rrrp3,"['3R Petroleum (RRRP3)', 'Agências', 'Chevron (CHVX34)', 'fusões e aquisições', 'PETR3', 'Petrobras (PETR4)', 'Petróleo', 'Petróleo Brent']",https://www.suno.com.br/noticias/petrobras-petr4-venda-campo-papa-terra-3r-rrrp3/,11:57:00,1
ibovespa cai fantasma inflacao assustando eua hypera salta <NUM> cento,"['Ações', 'Banco Inter', 'Bradesco', 'Brasil', 'Empresas', 'EUA', 'Hypera', 'Ibovespa', 'Internacional', 'Itaú Unibanco', 'Mercados', 'Petrobras', 'Reuters', 'Vale', 'Weg']",https://www.moneytimes.com.br/ibovespa-mostra-fraqueza-na-abertura-com-exterior/,10:48:00,1
ibovespa fecha alta apos parecer mudancas proposta reforma ir,"['Banco Inter', 'BR Malls', 'Embraer', 'Hypera', 'Ibovespa', 'Iguatemi', 'Imposto de Renda', 'Itaú Unibanco', 'JHSF', 'Mercados', 'Multiplan', 'Petrobras', 'Reforma Tributária', 'Reuters', 'Usiminas', 'Vale']",https://www.moneytimes.com.br/ibovespa-fecha-em-alta-apos-parecer-com-mudancas-na-proposta-de-reforma-do-ir/,17:12:00,1
petrobras petr4 informa sobek energia disputa gaspetro,['Petrobras (PETR4)'],https://www.suno.com.br/noticias/petrobras-petr4-informa-que-sobek-energia-nao-esta-na-disputa-pela-gaspetro/,12:03:00,1
petrobras diz sobek energia disputa gaspetro,"['Commodities', 'Empresas', 'Estadão', 'Fusões & Aquisições', 'Gás', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-diz-que-sobek-energia-nao-esta-na-disputa-da-gaspetro/,13:53:00,1
ibovespa alta discreta ajudado powell smartfit dispara <NUM> cento estreia,"['Aço', 'Arezzo', 'Banco Inter', 'Bradesco', 'Cosan', 'CSN', 'EUA', 'Federal Reserve', 'Ibovespa', 'Itaú Unibanco', 'Jerome Powell', 'Localiza', 'Mercados', 'Paulo Guedes', 'Petrobras', 'Reuters', 'Smart Fit', 'Unidas', 'Usiminas', 'Vale']",https://www.moneytimes.com.br/ibovespa-fecha-com-alta-discreta-ajudado-por-powell-csn-cai-4/,17:14:00,0
ibovespa sobe reforma tributaria wall street foco smartfit dispara estreia,"['Ações', 'Arezzo', 'Banco Inter', 'Bradesco', 'Cosan', 'Empresas', 'EUA', 'Federal Reserve', 'Ibovespa', 'Itaú Unibanco', 'Mercados', 'Petrobras', 'Raízen', 'Reuters', 'Smart Fit', 'Vale', 'Wall Street']",https://www.moneytimes.com.br/ibovespa-sobe-com-reforma-tributaria-e-wall-street-no-foco-smartfit-dispara-em-estreia/,12:15:00,0
refinaria petrobras rnest inicia <NUM> parada manutencao <NUM> dias,"['Combustíveis', 'Coronavírus', 'Empresas', 'Gasolina', 'Pernambuco', 'Petrobras', 'Reuters']",https://www.moneytimes.com.br/refinaria-da-petrobras-rnest-inicia-1a-parada-para-manutencao-de-45-dias/,13:41:00,0
argentina pecom inicia operacao manutencao polo rio ventura 3r petroleum,"['3R Petroleum', 'Argentina', 'Bahia', 'Brasil', 'Combustíveis', 'Petrobras', 'Petróleo', 'Reuters', 'Rio Grande do Norte']",https://www.moneytimes.com.br/argentina-pecom-inicia-operacao-e-manutencao-do-polo-rio-ventura-para-3r-petroleum/,17:51:00,0
ibovespa recua <NUM> cento exterior magazine luiza mglu3 sobe <NUM> cento,"['CSN (CSNA3)', 'Especialistas', 'Ibovespa', 'Magazine Luiza (MGLU3)', 'Petrobras (PETR4)', 'PetroRio (PRIO3)']",https://www.suno.com.br/noticias/ibovespa-recua-exterior-magazine-luiza-mglu3-sobe/,17:48:00,0
destaques empresas magazine luiza mglu3 taurus tasa4 petrobras petr4,"['destaques de empresas', 'Magazine Luiza (MGLU3)', 'Petrobras (PETR4)', 'Santander (SANB11/SANB3/SANB4)', 'Taurus Armas (TASA3/TASA4)']",https://www.suno.com.br/noticias/destaques-de-empresas-magazine-luiza-mglu3-taurus-tasa4-e-petrobras-petr4/,10:32:00,0
ibovespa deve ganhar <NUM> acoes rebalanceamento conheca apostas xp,"['Ações', 'Alpargatas', 'B3', 'Banco Inter', 'Banco Pan', 'Duratex', 'Empresas', 'Ibovespa', 'Itaú Unibanco', 'Méliuz', 'Petrobras', 'Petz', ""Rede D'Or"", 'Vale', 'XP Investimentos']",https://www.moneytimes.com.br/ibovespa-deve-ganhar-4-acoes-em-rebalanceamento-conheca-as-apostas-da-xp/,14:59:00,0
